UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2024,999,340110988,168337882,171773106,126726746,127554852,22416192,24192654,2403327,2339971,10982216,11842792,476477,463235,5332924,5379602,131503565,132349379,24893696,26736014,3873770,3864282,12984126,13825582,928172,916011,133881155,138143680,96929366,98503858,20604933,22346662,1203790,1238638,10609401,11471443,340511,334310,4193154,4248769,100684605,102287934,22529689,24332944,2213894,2308911,12302705,13147484,691494,687768,34456727,33629426,29797380,29050994,1811259,1845992,1199537,1101333,372815,371349,135966,128925,1139770,1130833,30818960,30061445,2364007,2403070,1659876,1555371,681421,678098,236678,228243
R,7,2024,0,3615598,1846708,1768890,1269771,1214064,297435,287951,36234,35124,110212,103706,7948,7557,125108,120488,1384813,1324837,366610,354696,59603,57770,156490,148079,16545,15759,1317053,1257722,843077,802657,256713,248555,11990,11480,101858,95894,4360,4020,99055,95116,934684,890597,312272,302022,26662,25634,140049,132436,10578,9936,529655,511168,426694,411407,40722,39396,24244,23644,8354,7812,3588,3537,26053,25372,450129,434240,54338,52674,32941,32136,16441,15643,5967,5823
R,7,2024,1,3701824,1890459,1811365,1294138,1237310,304670,295270,37863,36721,117694,111068,8233,7883,127861,123113,1411698,1350463,375175,363243,61761,59859,165165,156628,17000,16255,1344707,1284518,855210,814086,262696,254714,12151,11641,109074,102901,4565,4196,101011,96980,948599,903712,319134,308988,27049,25990,148295,140473,10905,10241,545752,526847,438928,423224,41974,40556,25712,25080,8620,8167,3668,3687,26850,26133,463099,446751,56041,54255,34712,33869,16870,16155,6095,6014
R,7,2024,2,3768012,1923421,1844591,1313102,1256243,310854,302479,37669,36127,123500,116627,8208,7845,130088,125270,1432692,1371366,382475,371498,61999,59646,171897,163148,17117,16343,1376282,1316417,873296,831488,268646,261725,12339,11727,114787,108339,4630,4370,102584,98768,968115,922739,325815,316829,27426,26294,154801,146821,11074,10528,547139,528174,439806,424755,42208,40754,25330,24400,8713,8288,3578,3475,27504,26502,464577,448627,56660,54669,34573,33352,17096,16327,6043,5815
R,7,2024,3,3690129,1886530,1803599,1285243,1223744,309152,300155,36222,34973,121689,115704,7296,6882,126928,122141,1401926,1335988,379040,367437,59951,57864,168919,161105,15972,15162,1367578,1302771,867132,820128,269858,262292,12415,11951,113724,107883,4382,4064,100067,96453,959621,909228,325585,316054,27111,26171,152815,145522,10667,10081,518952,500828,418111,403616,39294,37863,23807,23022,7965,7821,2914,2818,26861,25688,442305,426760,53455,51383,32840,31693,16104,15583,5305,5081
R,7,2024,4,3823751,1953925,1869826,1344284,1283049,309207,300204,38212,36494,127633,121280,7375,6941,127214,121858,1461242,1395072,379408,367490,61850,59269,174928,166459,16072,15182,1430298,1367327,919960,875214,271702,264565,13751,13274,119512,113498,4610,4220,100763,96556,1013068,964417,327897,318494,28543,27499,158835,151097,10983,10267,523627,502499,424324,407835,37505,35639,24461,23220,8121,7782,2765,2721,26451,25302,448174,430655,51511,48996,33307,31770,16093,15362,5089,4915
R,7,2024,5,3880536,1980962,1899574,1367325,1306090,311173,304298,39014,37309,128635,122684,7657,7072,127158,122121,1484174,1418308,381254,371736,62747,60292,175921,167833,16347,15337,1448966,1386728,935463,889135,273519,268165,14319,13852,120257,114724,4752,4387,100656,96465,1028403,978204,329549,322047,29178,28165,159600,152217,11142,10451,531996,512846,431862,416955,37654,36133,24695,23457,8378,7960,2905,2685,26502,25656,455771,440104,51705,49689,33569,32127,16321,15616,5205,4886
R,7,2024,6,3965148,2026118,1939030,1398057,1333279,317639,310568,39501,37367,133772,126560,7766,7204,129383,124052,1516947,1447252,388579,378938,63698,60706,182132,172523,16663,15633,1487848,1420576,959238,910283,280866,274966,14339,13854,125660,118729,4925,4540,102820,98204,1054160,1000919,337835,329692,29528,28453,166069,157005,11503,10750,538270,518454,438819,422996,36773,35602,25162,23513,8112,7831,2841,2664,26563,25848,462787,446333,50744,49246,34170,32253,16063,15518,5160,4883
R,7,2024,7,4039527,2065992,1973535,1431250,1362159,317968,310369,38522,37274,139991,131982,7908,7408,130353,124343,1550929,1476388,388468,378370,63152,60993,189434,178259,17044,15962,1519827,1446713,981923,929478,281898,275055,15420,14782,131858,124236,5092,4730,103636,98432,1077473,1020304,338381,329440,31020,29676,173297,162811,11906,11031,546165,526822,449327,432681,36070,35314,23102,22492,8133,7746,2816,2678,26717,25911,473456,456084,50087,48930,32132,31317,16137,15448,5138,4931
R,7,2024,8,4139497,2114905,2024592,1481677,1411414,318872,313419,37908,36480,137143,129839,7695,7429,131610,126011,1602597,1527222,389857,381929,63107,60711,186871,176849,16904,16139,1556334,1486752,1018473,965878,283399,278572,15955,15339,129032,122181,4902,4771,104573,100011,1114977,1058212,340342,333504,31964,30689,170579,161421,11729,11218,558571,537840,463204,445536,35473,34847,21953,21141,8111,7658,2793,2658,27037,26000,487620,469010,49515,48425,31143,30022,16292,15428,5175,4921
